,Unnamed: 0,INST,EN_TIME,EN_ID,EN_TT,EN_Q,EN_PRICE,EN_CODE,EN_VAR,EX_TIME,EX_ID,EX_TT,EX_Q,EX_PRICE,EX_CODE,EX_VAR,P&L,ROI,P&L %,ROI %,Equity Curve,Drawdown %
1251,1251,NSE_FO:NIFTY02NOV2319000CE [LOCAL],2023-10-30 09:17:00+05:30,d26384d4750d412ba8e6363989138c2a,SELL,50,106.5,INTRADAY,MARKET,2023-10-30 10:22:00+05:30,304169dda08843fbbc15869b9b3e81e2,BUY,50,138.05,INTRADAY,MARKET,-1577.5,71195.0,-29.62,142.39,121195.0,-1.31
1252,1252,NSE_FO:NIFTY02NOV2319150PE [LOCAL],2023-10-30 11:33:00+05:30,810345466d0f434c8d1cb851d22cce39,SELL,50,96.0,INTRADAY,MARKET,2023-10-30 15:10:00+05:30,6be148fbd5cd41a2953805e2e0879a52,BUY,50,76.95,INTRADAY,MARKET,952.5,72147.5,19.84,144.29,122147.5,-0.53
1253,1253,NSE_FO:NIFTY02NOV2319150CE [LOCAL],2023-10-30 10:22:00+05:30,61a93c75e00841b793f168d801407e0f,SELL,50,59.95,INTRADAY,MARKET,2023-10-30 15:10:00+05:30,9aa8ce3f28b14cae861a96a66eed2aff,BUY,50,94.3,INTRADAY,MARKET,-1717.5,70430.0,-57.3,140.86,120430.0,-1.93
1254,1254,NSE_FO:NIFTY02NOV2319000PE [LOCAL],2023-10-30 09:17:00+05:30,d8283584c5014f698f91ee37ab8f7ad8,SELL,50,98.8,INTRADAY,MARKET,2023-10-30 15:10:00+05:30,1850f58e1cac4bdb9dcec928ddcfb584,BUY,50,32.8,INTRADAY,MARKET,3300.0,73730.0,66.8,147.46,123730.0,0.0
1255,1255,NSE_FO:NIFTY02NOV2319200PE [LOCAL],2023-10-31 09:17:00+05:30,8ce0a7c7dac349da8aec12296cb7555b,SELL,50,85.6,INTRADAY,MARKET,2023-10-31 09:33:00+05:30,6559247859ab45dc8c88a059cc719fc3,BUY,50,122.6,INTRADAY,MARKET,-1850.0,71880.0,-43.22,143.76,121880.0,-1.5
1256,1256,NSE_FO:NIFTY02NOV2319100CE [LOCAL],2023-10-31 10:45:00+05:30,d6fbdcd6eefe4ecd8ee6bb438b33168f,SELL,50,70.8,INTRADAY,MARKET,2023-10-31 13:31:00+05:30,08421afb5a0e47539a73a108d74ca5ae,BUY,50,94.2,INTRADAY,MARKET,-1170.0,70710.0,-33.05,141.42,120710.0,-2.44
1257,1257,NSE_FO:NIFTY02NOV2319050PE [LOCAL],2023-10-31 09:33:00+05:30,815df1966fc743e9acdf4684145e767b,SELL,50,53.5,INTRADAY,MARKET,2023-10-31 15:10:00+05:30,8abaa4e1be3844f6a0fb4cb2981f2fcd,BUY,50,53.05,INTRADAY,MARKET,22.5,70732.5,0.84,141.46,120732.5,-2.42
1258,1258,NSE_FO:NIFTY02NOV2319200CE [LOCAL],2023-10-31 09:17:00+05:30,ca48d40817864c6d8317541d2ebfcab3,SELL,50,80.9,INTRADAY,MARKET,2023-10-31 15:10:00+05:30,4b598692895b44e093fb0c517b1c8e0e,BUY,50,36.85,INTRADAY,MARKET,2202.5,72935.0,54.45,145.87,122935.0,-0.64
1259,1259,NSE_FO:NIFTY02NOV2319050PE [LOCAL],2023-11-01 09:17:00+05:30,a8b623b3c6be42bd9242d955ef1d5928,SELL,50,66.6,INTRADAY,MARKET,2023-11-01 13:12:00+05:30,6c2bb59b59fe43ad90c5b95e17c357c3,BUY,50,88.1,INTRADAY,MARKET,-1075.0,71860.0,-32.28,143.72,121860.0,-1.51
1260,1260,NSE_FO:NIFTY02NOV2318950PE [LOCAL],2023-11-01 13:12:00+05:30,00e2e7fd0f314f5d8021f0f4cc7f2564,SELL,50,40.8,INTRADAY,MARKET,2023-11-01 15:10:00+05:30,370ed704ffeb4d838fd52db8f9ff3b6f,BUY,50,40.7,INTRADAY,MARKET,5.0,71865.0,0.25,143.73,121865.0,-1.51
1261,1261,NSE_FO:NIFTY02NOV2319050CE [LOCAL],2023-11-01 09:17:00+05:30,d64c9209aeb34c35a007dce19f55d8ae,SELL,50,80.75,INTRADAY,MARKET,2023-11-01 15:10:00+05:30,6baa22ac02ae43f0ba9f8f5f0b419db5,BUY,50,32.5,INTRADAY,MARKET,2412.5,74277.5,59.75,148.56,124277.5,0.0
1262,1262,NSE_FO:NIFTY02NOV2319150PE [LOCAL],2023-11-02 09:17:00+05:30,94c805affce64588a6fa211ade5a145d,SELL,50,44.1,INTRADAY,MARKET,2023-11-02 10:12:00+05:30,b821f1c4ad4545619795eeea2faf8af3,BUY,50,47.65,INTRADAY,MARKET,-177.5,74100.0,-8.05,148.2,124100.0,-0.14
1263,1263,NSE_FO:NIFTY02NOV2319100PE [LOCAL],2023-11-02 10:12:00+05:30,4a449e5c27c641ab8ae3141dc260801d,SELL,50,18.55,INTRADAY,MARKET,2023-11-02 11:43:00+05:30,3cd0568e430541bd91e48279dcc57b97,BUY,50,32.95,INTRADAY,MARKET,-720.0,73380.0,-77.63,146.76,123380.0,-0.72
1264,1264,NSE_FO:NIFTY02NOV2319150PE [LOCAL],2023-11-02 13:52:00+05:30,1db1af586b774ba88fbcafbc0c5a180d,SELL,50,32.8,INTRADAY,MARKET,2023-11-02 14:27:00+05:30,93ea09005d42489898855aac251471d7,BUY,50,38.65,INTRADAY,MARKET,-292.5,73087.5,-17.84,146.18,123087.5,-0.96
1265,1265,NSE_FO:NIFTY02NOV2319100CE [LOCAL],2023-11-02 10:23:00+05:30,0112a661c3d440cbb38c2d7bcc3ce7fd,SELL,50,27.4,INTRADAY,MARKET,2023-11-02 15:00:00+05:30,555bc8d9d5b943108039864368512516,BUY,50,36.85,INTRADAY,MARKET,-472.5,72615.0,-34.49,145.23,122615.0,-1.34
1266,1266,NSE_FO:NIFTY02NOV2319150PE [LOCAL],2023-11-02 14:56:00+05:30,fc4674e8bfc24f1ea9ad1aaf5e1923cf,SELL,50,24.8,INTRADAY,MARKET,2023-11-02 15:10:00+05:30,5618168e833b49088440fce4dc68ab2b,BUY,50,17.65,INTRADAY,MARKET,357.5,72972.5,28.83,145.94,122972.5,-1.05
1267,1267,NSE_FO:NIFTY02NOV2319150CE [LOCAL],2023-11-02 09:17:00+05:30,3b6f096e05934fa99926dbbe907e505e,SELL,50,31.7,INTRADAY,MARKET,2023-11-02 15:10:00+05:30,2fdeffed062e437c84f08211dc76d905,BUY,50,0.4,INTRADAY,MARKET,1565.0,74537.5,98.74,149.07,124537.5,0.0
1268,1268,NSE_FO:NIFTY02NOV2319050PE [LOCAL],2023-11-02 11:43:00+05:30,2f5f1dc3d8a64a028919c0f4e049a8d4,SELL,50,12.45,INTRADAY,MARKET,2023-11-02 15:10:00+05:30,4167037b38e8459ab82016e1e102b0f8,BUY,50,0.1,INTRADAY,MARKET,617.5,75155.0,99.2,150.31,125155.0,0.0
1269,1269,NSE_FO:NIFTY09NOV2319250PE [LOCAL],2023-11-03 09:17:00+05:30,c677c54d9d044e32af0a58b6e6885b5b,SELL,50,83.1,INTRADAY,MARKET,2023-11-03 15:10:00+05:30,6b5cc2bb4a0846b69717c7444e936528,BUY,50,92.25,INTRADAY,MARKET,-457.5,74697.5,-11.01,149.39,124697.5,-0.37
1270,1270,NSE_FO:NIFTY09NOV2319250CE [LOCAL],2023-11-03 09:17:00+05:30,be59a8654fcd495e94a67581baba4d07,SELL,50,114.45,INTRADAY,MARKET,2023-11-03 15:10:00+05:30,4924da427bf04525a4b4a5ab83d1b82d,BUY,50,89.6,INTRADAY,MARKET,1242.5,75940.0,21.71,151.88,125940.0,0.0
1271,1271,NSE_FO:NIFTY09NOV2319300PE [LOCAL],2023-11-06 09:17:00+05:30,b6eb39e834dd4fb8bd912349ffafaca6,SELL,50,116.9,INTRADAY,MARKET,2023-11-06 15:10:00+05:30,27f5afabf31e449b9cf168ec80bdd356,BUY,50,116.9,INTRADAY,MARKET,-0.0,75940.0,-0.0,151.88,125940.0,0.0
1272,1272,NSE_FO:NIFTY09NOV2319300CE [LOCAL],2023-11-06 09:17:00+05:30,3cf9ce3012ce47a6bf667669f002d88c,SELL,50,63.95,INTRADAY,MARKET,2023-11-06 15:10:00+05:30,9a5ba82fcfdf409592a0aae792439f0d,BUY,50,63.95,INTRADAY,MARKET,-0.0,75940.0,-0.0,151.88,125940.0,0.0
1273,1273,NSE_FO:NIFTY09NOV2319400PE [LOCAL],2023-11-07 09:17:00+05:30,0e684169b147470e9d855fa4ed1b511b,SELL,50,79.0,INTRADAY,MARKET,2023-11-07 11:46:00+05:30,ab9db524aeeb4e74ab4f73831b6eb20b,BUY,50,90.5,INTRADAY,MARKET,-575.0,75365.0,-14.56,150.73,125365.0,-0.46
1274,1274,NSE_FO:NIFTY09NOV2319400PE [LOCAL],2023-11-07 13:52:00+05:30,da5fd1b4f92446989c19246217e67aaa,SELL,50,62.0,INTRADAY,MARKET,2023-11-07 15:10:00+05:30,7d21339885aa410e970c8f75ca139c8e,BUY,50,56.3,INTRADAY,MARKET,285.0,75650.0,9.19,151.3,125650.0,-0.23
1275,1275,NSE_FO:NIFTY09NOV2319400CE [LOCAL],2023-11-07 09:17:00+05:30,7efe6839f9294ce7bac382da2718f5ac,SELL,50,55.4,INTRADAY,MARKET,2023-11-07 15:10:00+05:30,d5b4ed99a5ec40bfaf11058d7219e17c,BUY,50,63.15,INTRADAY,MARKET,-387.5,75262.5,-13.99,150.52,125262.5,-0.54
1276,1276,NSE_FO:NIFTY09NOV2319300PE [LOCAL],2023-11-07 11:46:00+05:30,d8454ee174e741baa25c8d5efaa8e55c,SELL,50,41.85,INTRADAY,MARKET,2023-11-07 15:10:00+05:30,3a772535cdfd488e8ee057870c997d97,BUY,50,23.2,INTRADAY,MARKET,932.5,76195.0,44.56,152.39,126195.0,0.0
1277,1277,NSE_FO:NIFTY09NOV2319450PE [LOCAL],2023-11-08 09:17:00+05:30,bd05f786b72946cdb7255663305281c2,SELL,50,64.55,INTRADAY,MARKET,2023-11-08 11:11:00+05:30,6dbe3d63998641779c0c275e5d6f3634,BUY,50,71.6,INTRADAY,MARKET,-352.5,75842.5,-10.92,151.68,125842.5,-0.28
1278,1278,NSE_FO:NIFTY09NOV2319450PE [LOCAL],2023-11-08 13:21:00+05:30,799e8adc6859485d8933a98698da1992,SELL,50,45.85,INTRADAY,MARKET,2023-11-08 14:24:00+05:30,1292c3be2804429c9330f970687124d5,BUY,50,60.65,INTRADAY,MARKET,-740.0,75102.5,-32.28,150.21,125102.5,-0.87
1279,1279,NSE_FO:NIFTY09NOV2319350PE [LOCAL],2023-11-08 11:11:00+05:30,91365ad63b1c4464a393c91c83ca97ab,SELL,50,25.05,INTRADAY,MARKET,2023-11-08 15:10:00+05:30,b367d1b598d34b1f90e2a8b0d24efcb9,BUY,50,14.6,INTRADAY,MARKET,522.5,75625.0,41.72,151.25,125625.0,-0.45
1280,1280,NSE_FO:NIFTY09NOV2319450CE [LOCAL],2023-11-08 09:17:00+05:30,37f50963c49b446ab281eafdd04c0f5d,SELL,50,46.8,INTRADAY,MARKET,2023-11-08 15:10:00+05:30,ec1e631f7bdd414ba0a0a7361344cf1c,BUY,50,36.05,INTRADAY,MARKET,537.5,76162.5,22.97,152.32,126162.5,-0.03
1281,1281,NSE_FO:NIFTY09NOV2319400CE [LOCAL],2023-11-09 09:17:00+05:30,427fb0264d4c474f984e259bbf5ef63d,SELL,50,43.2,INTRADAY,MARKET,2023-11-09 09:22:00+05:30,e900cd851b3a4e70b1f22c413b264add,BUY,50,46.55,INTRADAY,MARKET,-167.5,75995.0,-7.75,151.99,125995.0,-0.16
1282,1282,NSE_FO:NIFTY09NOV2319400CE [LOCAL],2023-11-09 09:51:00+05:30,8f28e5acaa9c4cb3a8735c9b6ca55b9c,SELL,50,30.15,INTRADAY,MARKET,2023-11-09 09:54:00+05:30,db65d41579f64179b731b161c14158ba,BUY,50,44.75,INTRADAY,MARKET,-730.0,75265.0,-48.42,150.53,125265.0,-0.74
1283,1283,NSE_FO:NIFTY09NOV2319450PE [LOCAL],2023-11-09 10:05:00+05:30,4797b8a66501446eae65d177167a2fcc,SELL,50,28.45,INTRADAY,MARKET,2023-11-09 10:16:00+05:30,d33e61a7331c4637a2d82d9688869d72,BUY,50,34.1,INTRADAY,MARKET,-282.5,74982.5,-19.86,149.96,124982.5,-0.96
1284,1284,NSE_FO:NIFTY09NOV2319400PE [LOCAL],2023-11-09 09:17:00+05:30,9ddf8c7035e54503b013581ac38e568e,SELL,50,26.25,INTRADAY,MARKET,2023-11-09 15:10:00+05:30,3771668f3d6c4d3ba42cae08398fced6,BUY,50,7.85,INTRADAY,MARKET,920.0,75902.5,70.1,151.8,125902.5,-0.23
1285,1285,NSE_FO:NIFTY09NOV2319450CE [LOCAL],2023-11-09 09:22:00+05:30,55feb94ef3c742bfb05a03bd9da9c438,SELL,50,22.55,INTRADAY,MARKET,2023-11-09 15:10:00+05:30,992594e46f3a4bd2b297a9e8ab7c1bdd,BUY,50,0.2,INTRADAY,MARKET,1117.5,77020.0,99.11,154.04,127020.0,0.0
1286,1286,NSE_FO:NIFTY16NOV2319350CE [LOCAL],2023-11-10 09:17:00+05:30,6a1d358d3f4146408a72336bee16f14c,SELL,50,94.1,INTRADAY,MARKET,2023-11-10 12:38:00+05:30,f94e5a8174704cc3a9b53a98ae05deec,BUY,50,117.4,INTRADAY,MARKET,-1165.0,75855.0,-24.76,151.71,125855.0,-0.92
1287,1287,NSE_FO:NIFTY16NOV2319350PE [LOCAL],2023-11-10 09:17:00+05:30,8b5c1bdf5e454981b10639c4bf004118,SELL,50,89.0,INTRADAY,MARKET,2023-11-10 15:10:00+05:30,724f1b6fa5b248babf0e6a54d4a5c6bc,BUY,50,49.85,INTRADAY,MARKET,1957.5,77812.5,43.99,155.62,127812.5,0.0
1288,1288,NSE_FO:NIFTY16NOV2319450CE [LOCAL],2023-11-10 12:38:00+05:30,19c7e9d7461b43d89885f7eeb6332eb5,SELL,50,63.9,INTRADAY,MARKET,2023-11-10 15:10:00+05:30,0346d5bb87b34f37bfe36c51c2b1f77b,BUY,50,70.5,INTRADAY,MARKET,-330.0,77482.5,-10.33,154.96,127482.5,-0.26
1289,1289,NSE_FO:NIFTY16NOV2319450PE [LOCAL],2023-11-13 09:17:00+05:30,2c1b1f37cfe948cfb2e174b6f24dc6e4,SELL,50,58.8,INTRADAY,MARKET,2023-11-13 15:10:00+05:30,7a415251ad1d45de8e50e54bc5e35854,BUY,50,54.85,INTRADAY,MARKET,197.5,77680.0,6.72,155.36,127680.0,-0.1
1290,1290,NSE_FO:NIFTY16NOV2319450CE [LOCAL],2023-11-13 09:17:00+05:30,947e45d191e545dd80eb23e36ca475f9,SELL,50,81.0,INTRADAY,MARKET,2023-11-13 15:10:00+05:30,55cc04a81eb64d30a692d43a4e00933b,BUY,50,67.9,INTRADAY,MARKET,655.0,78335.0,16.17,156.67,128335.0,0.0
1291,1291,NSE_FO:NIFTY16NOV2319600CE [LOCAL],2023-11-15 09:17:00+05:30,770ddc4928404d2c97d0a0908be02c38,SELL,50,62.5,INTRADAY,MARKET,2023-11-15 09:32:00+05:30,c7b7baeb393e4ae19b5d43765a9a6e2d,BUY,50,75.3,INTRADAY,MARKET,-640.0,77695.0,-20.48,155.39,127695.0,-0.5
1292,1292,NSE_FO:NIFTY16NOV2319700CE [LOCAL],2023-11-15 09:32:00+05:30,703cd991f0104d86b14c796d18cca0d6,SELL,50,26.35,INTRADAY,MARKET,2023-11-15 14:37:00+05:30,98433ca359664d85839705839133a8f2,BUY,50,45.4,INTRADAY,MARKET,-952.5,76742.5,-72.3,153.49,126742.5,-1.24
1293,1293,NSE_FO:NIFTY16NOV2319650PE [LOCAL],2023-11-15 13:29:00+05:30,1a7e456b8bc041d4a1f5414028fd9c84,SELL,50,31.25,INTRADAY,MARKET,2023-11-15 15:10:00+05:30,2a2d9309e86a4c58abc4da95f0f662d9,BUY,50,31.75,INTRADAY,MARKET,-25.0,76717.5,-1.6,153.44,126717.5,-1.26
1294,1294,NSE_FO:NIFTY16NOV2319700CE [LOCAL],2023-11-15 14:59:00+05:30,418bb2571e3e4cac93e9ddc2db52396c,SELL,50,31.55,INTRADAY,MARKET,2023-11-15 15:10:00+05:30,204b942840af4912986e487cc1fdfc69,BUY,50,31.05,INTRADAY,MARKET,25.0,76742.5,1.58,153.49,126742.5,-1.24
1295,1295,NSE_FO:NIFTY16NOV2319600PE [LOCAL],2023-11-15 09:17:00+05:30,aead3b50c98442f09962dee4977f8078,SELL,50,46.8,INTRADAY,MARKET,2023-11-15 15:10:00+05:30,27521c7dc2d14f7fba4daa3730d8c63e,BUY,50,17.1,INTRADAY,MARKET,1485.0,78227.5,63.46,156.46,128227.5,-0.08
1296,1296,NSE_FO:NIFTY16NOV2319750CE [LOCAL],2023-11-15 14:37:00+05:30,832f74f088f84eb7aae2b484201ea481,SELL,50,22.6,INTRADAY,MARKET,2023-11-15 15:10:00+05:30,6528b9c9c7c8450b8f6ee2789f29eaa1,BUY,50,14.5,INTRADAY,MARKET,405.0,78632.5,35.84,157.27,128632.5,0.0
1297,1297,NSE_FO:NIFTY16NOV2319650CE [LOCAL],2023-11-16 09:17:00+05:30,a84e6753542a4be5b0b426fb47c479d4,SELL,50,26.1,INTRADAY,MARKET,2023-11-16 09:38:00+05:30,328d9941c0a442e2b19f231709f998c7,BUY,50,41.5,INTRADAY,MARKET,-770.0,77862.5,-59.0,155.72,127862.5,-0.6
1298,1298,NSE_FO:NIFTY16NOV2319700CE [LOCAL],2023-11-16 09:38:00+05:30,1cf3b9d931cf4f579a56e5f5543b2f5b,SELL,50,16.75,INTRADAY,MARKET,2023-11-16 09:46:00+05:30,fab59f31238b4e1ba27d739dbf404727,BUY,50,44.5,INTRADAY,MARKET,-1387.5,76475.0,-165.67,152.95,126475.0,-1.68
1299,1299,NSE_FO:NIFTY16NOV2319650PE [LOCAL],2023-11-16 09:17:00+05:30,c4a58fbc0c1b48debc58d93e9f7ec853,SELL,50,31.4,INTRADAY,MARKET,2023-11-16 11:03:00+05:30,e6b164b99a724ed0b30741ec3d6ad04f,BUY,50,3.25,INTRADAY,MARKET,1407.5,77882.5,89.65,155.76,127882.5,-0.58
1300,1300,NSE_FO:NIFTY16NOV2319750CE [LOCAL],2023-11-16 09:46:00+05:30,176a763e1da84243bbeaf1a377a1825f,SELL,50,17.4,INTRADAY,MARKET,2023-11-16 11:09:00+05:30,0127b8a3defe4c5a9d2ec730bc12ebd4,BUY,50,60.25,INTRADAY,MARKET,-2142.5,75740.0,-246.26,151.48,125740.0,-2.25
1301,1301,NSE_FO:NIFTY16NOV2319800PE [LOCAL],2023-11-16 11:03:00+05:30,17e52ca67fd347e6a9097d97dd95d94c,SELL,50,42.6,INTRADAY,MARKET,2023-11-16 11:15:00+05:30,b192a74ecd9e4da8947d35c57cc58831,BUY,50,22.15,INTRADAY,MARKET,1022.5,76762.5,48.0,153.52,126762.5,-1.45
1302,1302,NSE_FO:NIFTY16NOV2319800CE [LOCAL],2023-11-16 11:09:00+05:30,d1a35a8f957042cbb2cdd64b9c8db1ab,SELL,50,26.6,INTRADAY,MARKET,2023-11-16 11:15:00+05:30,3aa20d3505a24f5b8eeb55ee70262b3e,BUY,50,40.0,INTRADAY,MARKET,-670.0,76092.5,-50.38,152.18,126092.5,-1.97
1303,1303,NSE_FO:NIFTY16NOV2319700PE [LOCAL],2023-11-16 09:40:00+05:30,a7829b7c5d534b8c8a0125e4dba00e49,SELL,50,30.1,INTRADAY,MARKET,2023-11-16 11:15:00+05:30,a254b91d6c024a93b445f744c681600d,BUY,50,4.6,INTRADAY,MARKET,1275.0,77367.5,84.72,154.74,127367.5,-0.98
1304,1304,NSE_FO:NIFTY16NOV2319800CE [LOCAL],2023-11-16 11:15:00+05:30,2254c634884f439c84b00dec631c1f7d,SELL,50,40.0,INTRADAY,MARKET,2023-11-16 14:20:00+05:30,d68f2f4c576d497a96f868b580fbe119,BUY,50,40.6,INTRADAY,MARKET,-30.0,77337.5,-1.5,154.68,127337.5,-1.01
1305,1305,NSE_FO:NIFTY16NOV2319850PE [LOCAL],2023-11-16 14:41:00+05:30,cac29fef47e4402d912ece94ade5a816,SELL,50,5.2,INTRADAY,MARKET,2023-11-16 14:42:00+05:30,3f4457ba6b06443e9d4df1f0822292ba,BUY,50,5.95,INTRADAY,MARKET,-37.5,77300.0,-14.42,154.6,127300.0,-1.04
1306,1306,NSE_FO:NIFTY16NOV2319900CE [LOCAL],2023-11-16 14:20:00+05:30,03a04308712441e6919a824d02fb6af8,SELL,50,0.9,INTRADAY,MARKET,2023-11-16 14:49:00+05:30,845bd9194e7b4b6ca3fac820241d08b6,BUY,50,5.0,INTRADAY,MARKET,-205.0,77095.0,-455.56,154.19,127095.0,-1.2
1307,1307,NSE_FO:NIFTY16NOV2319850PE [LOCAL],2023-11-16 14:44:00+05:30,4007ec35d0ef4af9b15ad603cf66aa93,SELL,50,4.55,INTRADAY,MARKET,2023-11-16 14:53:00+05:30,ada12c6b45d8409faa0ceb0ec0feefe6,BUY,50,6.8,INTRADAY,MARKET,-112.5,76982.5,-49.45,153.96,126982.5,-1.28
1308,1308,NSE_FO:NIFTY16NOV2319950CE [LOCAL],2023-11-16 14:49:00+05:30,b25de4547fdb491994438c68ff2fa9ac,SELL,50,0.95,INTRADAY,MARKET,2023-11-16 15:10:00+05:30,d1c8e2ba1e934dd5b05cb1b94a59ba60,BUY,50,0.05,INTRADAY,MARKET,45.0,77027.5,94.74,154.06,127027.5,-1.25
1309,1309,NSE_FO:NIFTY16NOV2319800PE [LOCAL],2023-11-16 11:15:00+05:30,5597f6f4e9ce4374aa5e7fc995d63f3b,SELL,50,22.15,INTRADAY,MARKET,2023-11-16 15:10:00+05:30,301fc9d413e24681bdbc6d9f232da3c3,BUY,50,23.5,INTRADAY,MARKET,-67.5,76960.0,-6.09,153.92,126960.0,-1.3
1310,1310,NSE_FO:NIFTY16NOV2319750CE [LOCAL],2023-11-16 15:10:00+05:30,3f817225600f4d6d94354d8e0eda32a4,SELL,50,30.75,INTRADAY,MARKET,2023-11-16 15:10:00+05:30,c43efe5faaf9476da68d746a077c02eb,BUY,50,30.75,INTRADAY,MARKET,-0.0,76960.0,-0.0,153.92,126960.0,-1.3
1311,1311,NSE_FO:NIFTY16NOV2319900CE [LOCAL],2023-11-16 14:52:00+05:30,c0c11b4c33e64deead9f8d2915b1ed7c,SELL,50,1.3,INTRADAY,MARKET,2023-11-16 15:10:00+05:30,b5553f25ce404d698f87b54c1e6eb6d6,BUY,50,0.15,INTRADAY,MARKET,57.5,77017.5,88.46,154.04,127017.5,-1.26
1312,1312,NSE_FO:NIFTY23NOV2319750CE [LOCAL],2023-11-17 09:17:00+05:30,d097ac6307a844ae879a2ebf63937875,SELL,50,106.0,INTRADAY,MARKET,2023-11-17 09:58:00+05:30,d21f3fea46a640c58a9f0dae7b36bca1,BUY,50,141.1,INTRADAY,MARKET,-1755.0,75262.5,-33.11,150.52,125262.5,-2.62
1313,1313,NSE_FO:NIFTY23NOV2319750PE [LOCAL],2023-11-17 09:17:00+05:30,38b673210612436d9374854c3ce3dbc0,SELL,50,89.65,INTRADAY,MARKET,2023-11-17 15:10:00+05:30,69c3042f80fd42ff8f4a4a648d2c6ec2,BUY,50,81.5,INTRADAY,MARKET,407.5,75670.0,9.09,151.34,125670.0,-2.3
1314,1314,NSE_FO:NIFTY23NOV2319900CE [LOCAL],2023-11-17 09:58:00+05:30,7133789a4c29401dba5a8af52579a8db,SELL,50,63.25,INTRADAY,MARKET,2023-11-17 15:10:00+05:30,b4aa6b316f8841c2b439b99498c9c4b1,BUY,50,46.15,INTRADAY,MARKET,855.0,76525.0,27.04,153.05,126525.0,-1.64
1315,1315,NSE_FO:NIFTY23NOV2319750PE [LOCAL],2023-11-20 09:17:00+05:30,95629e340bb645888135f5a5313ed984,SELL,50,86.8,INTRADAY,MARKET,2023-11-20 11:18:00+05:30,8ec291c5a4574d7c81351ee4382a2ba6,BUY,50,123.55,INTRADAY,MARKET,-1837.5,74687.5,-42.34,149.38,124687.5,-3.07
1316,1316,NSE_FO:NIFTY23NOV2319650PE [LOCAL],2023-11-20 11:18:00+05:30,46b78059495642b9a3dc28495c2e9a02,SELL,50,69.7,INTRADAY,MARKET,2023-11-20 15:10:00+05:30,8c34b1aeb0054e13b6392522e6c1e950,BUY,50,49.55,INTRADAY,MARKET,1007.5,75695.0,28.91,151.39,125695.0,-2.28
1317,1317,NSE_FO:NIFTY23NOV2319750CE [LOCAL],2023-11-20 09:17:00+05:30,85c7cec45f9a4f7686da28adec9c7a50,SELL,50,94.7,INTRADAY,MARKET,2023-11-20 15:10:00+05:30,c16573900b0c420cac01fccb065f9e8f,BUY,50,68.65,INTRADAY,MARKET,1302.5,76997.5,27.51,154.0,126997.5,-1.27
1318,1318,NSE_FO:NIFTY23NOV2319800CE [LOCAL],2023-11-21 09:17:00+05:30,f4a27afd44d042f5bd3f169201ba093b,SELL,50,63.15,INTRADAY,MARKET,2023-11-21 12:21:00+05:30,0b6aaf5e74534ecc98d7cf51dac6869d,BUY,50,93.95,INTRADAY,MARKET,-1540.0,75457.5,-48.77,150.92,125457.5,-2.47
1319,1319,NSE_FO:NIFTY23NOV2319800PE [LOCAL],2023-11-21 09:17:00+05:30,43c8d3cf90aa4e4b817b57a3df326e5f,SELL,50,83.6,INTRADAY,MARKET,2023-11-21 15:10:00+05:30,f18bf59d134b4dd98e57dfcf42e1b1cf,BUY,50,59.15,INTRADAY,MARKET,1222.5,76680.0,29.25,153.36,126680.0,-1.52
1320,1320,NSE_FO:NIFTY23NOV2319900CE [LOCAL],2023-11-21 12:21:00+05:30,2df4bb67109a4e669bc398631d23009b,SELL,50,43.2,INTRADAY,MARKET,2023-11-21 15:10:00+05:30,6032f73f411e4ef18d42be8d207091e1,BUY,50,26.7,INTRADAY,MARKET,825.0,77505.0,38.19,155.01,127505.0,-0.88
1321,1321,NSE_FO:NIFTY23NOV2319800CE [LOCAL],2023-11-22 09:17:00+05:30,3060388c0e2e44d3846b69de0255fe98,SELL,50,62.35,INTRADAY,MARKET,2023-11-22 09:54:00+05:30,2b0626aac7b5497b86ee7c4f503bd2f1,BUY,50,78.6,INTRADAY,MARKET,-812.5,76692.5,-26.06,153.38,126692.5,-1.51
1322,1322,NSE_FO:NIFTY23NOV2319800PE [LOCAL],2023-11-22 09:17:00+05:30,8e660c8b63784d739b37a1a7e01aff49,SELL,50,50.75,INTRADAY,MARKET,2023-11-22 12:20:00+05:30,ee61e3137bf1418f84aa52e51a915336,BUY,50,75.65,INTRADAY,MARKET,-1245.0,75447.5,-49.06,150.9,125447.5,-2.48
1323,1323,NSE_FO:NIFTY23NOV2319900CE [LOCAL],2023-11-22 09:54:00+05:30,fefc6ddf4e5d4d2cb5775239851bf2e4,SELL,50,30.25,INTRADAY,MARKET,2023-11-22 12:27:00+05:30,668d64661a87404580da072b44140e85,BUY,50,8.85,INTRADAY,MARKET,1070.0,76517.5,70.74,153.04,126517.5,-1.64
1324,1324,NSE_FO:NIFTY23NOV2319700CE [LOCAL],2023-11-22 12:27:00+05:30,a07e1e0be6a942c5aac44ea6be890884,SELL,50,62.3,INTRADAY,MARKET,2023-11-22 12:37:00+05:30,34d7133d1ed2473490cf3876aadb8318,BUY,50,75.85,INTRADAY,MARKET,-677.5,75840.0,-21.75,151.68,125840.0,-2.17
