,id,strategy,INST,EN_TIME,EN_TT,EN_Q,EN_PRICE,EX_TIME,EX_TT,EX_Q,EX_PRICE,P&L,P&L%,pnl_cumulative_absolute,pnl_cumulative_percentage,Equity Curve,Drawdown %
58,1664179,870,NSE_FO:BANKNIFTY2443048100CE,25-04-2024 12:00,1,15,373.6,25-04-2024 12:45,0.0,15.0,422.15,-728.25,-13.0,78259.25,47.43,243259.25,-16.79
59,1664177,870,NSE_FO:BANKNIFTY2443048200PE,25-04-2024 11:45,1,15,295.65,25-04-2024 12:00,0.0,15.0,311.75,-241.5,-5.45,78987.5,47.87,243987.5,-16.54
60,1664175,870,NSE_FO:BANKNIFTY2443048200CE,25-04-2024 10:45,1,15,371.15,25-04-2024 11:45,0.0,15.0,325.95,678.0,12.18,79229.0,48.02,244229.0,-16.46
61,1664173,870,NSE_FO:BANKNIFTY2443048100PE,25-04-2024 09:45,1,15,284.8,25-04-2024 10:45,0.0,15.0,246.15,579.75,13.57,78551.0,47.61,243551.0,-16.69
62,1664172,870,NSE_FO:BANKNIFTY2443048000CE,25-04-2024 09:30,1,15,367.9,25-04-2024 09:45,0.0,15.0,453.3,-1281.0,-23.21,77971.25,47.26,242971.25,-16.89
63,1663647,870,NSE_FO:BANKNIFTY24APR48200CE,24-04-2024 14:00,1,15,36.9,24-04-2024 15:10,0.0,15.0,13.75,347.25,62.74,79252.25,48.03,244252.25,-16.45
64,1663645,870,NSE_FO:BANKNIFTY24APR48200PE,24-04-2024 13:15,1,15,46.95,24-04-2024 14:00,0.0,15.0,33.3,204.75,29.07,78905.0,47.82,243905.0,-16.57
65,1663641,870,NSE_FO:BANKNIFTY24APR48200CE,24-04-2024 13:00,1,15,41.8,24-04-2024 13:15,0.0,15.0,47.4,-84.0,-13.4,78700.25,47.7,243700.25,-16.64
66,1663638,870,NSE_FO:BANKNIFTY24APR48200PE,24-04-2024 12:15,1,15,69.25,24-04-2024 13:00,0.0,15.0,61.55,115.5,11.12,78784.25,47.75,243784.25,-16.61
67,1663635,870,NSE_FO:BANKNIFTY24APR48200CE,24-04-2024 11:00,1,15,66.75,24-04-2024 12:15,0.0,15.0,45.95,312.0,31.16,78668.75,47.68,243668.75,-16.65
68,1663631,870,NSE_FO:BANKNIFTY24APR48200PE,24-04-2024 10:00,1,15,109.25,24-04-2024 11:00,0.0,15.0,74.85,516.0,31.49,78356.75,47.49,243356.75,-16.75
69,1663202,870,NSE_FO:BANKNIFTY24APR48000CE,23-04-2024 12:45,1,15,200.0,23-04-2024 13:30,0.0,15.0,139.47,907.95,30.27,77840.75,47.18,242840.75,-16.93
70,1663200,870,NSE_FO:BANKNIFTY24APR48000PE,23-04-2024 11:15,1,15,195.3,23-04-2024 12:45,0.0,15.0,152.3,645.0,22.02,76932.8,46.63,241932.8,-17.24
71,1663197,870,NSE_FO:BANKNIFTY24APR48000CE,23-04-2024 09:45,1,15,216.0,23-04-2024 11:15,0.0,15.0,186.2,447.0,13.8,76287.8,46.24,241287.8,-17.46
72,1662789,870,NSE_FO:BANKNIFTY24APR47900CE,22-04-2024 12:00,1,15,229.75,22-04-2024 12:30,0.0,15.0,203.72,390.45,11.33,75840.8,45.96,240840.8,-17.61
73,1662786,870,NSE_FO:BANKNIFTY24APR47800PE,22-04-2024 11:00,1,15,308.25,22-04-2024 12:00,0.0,15.0,238.6,1044.75,22.6,75450.35,45.73,240450.35,-17.75
74,1662782,870,NSE_FO:BANKNIFTY24APR47700CE,22-04-2024 09:45,1,15,334.8,22-04-2024 11:00,0.0,15.0,297.15,564.75,11.25,74405.6,45.09,239405.6,-18.11
75,1662295,870,NSE_FO:BANKNIFTY24APR47000CE,19-04-2024 12:15,1,15,440.55,19-04-2024 12:45,0.0,15.0,578.23,-2065.2,-31.25,73840.85,44.75,238840.85,-18.3
76,1662294,870,NSE_FO:BANKNIFTY24APR46900PE,19-04-2024 11:30,1,15,403.55,19-04-2024 12:15,0.0,15.0,388.4,227.25,3.75,75906.05,46.0,240906.05,-17.59
77,1662293,870,NSE_FO:BANKNIFTY24APR46900CE,19-04-2024 11:00,1,15,454.0,19-04-2024 11:30,0.0,15.0,464.8,-162.0,-2.38,75678.8,45.87,240678.8,-17.67
78,1661754,870,NSE_FO:BANKNIFTY24APR47700PE,18-04-2024 13:00,1,15,314.7,18-04-2024 13:30,0.0,15.0,454.83,-2101.95,-44.53,75840.8,45.96,240840.8,-17.61
79,1661750,870,NSE_FO:BANKNIFTY24APR47600CE,18-04-2024 12:15,1,15,403.2,18-04-2024 13:00,0.0,15.0,431.15,-419.25,-6.93,77942.75,47.24,242942.75,-16.9
80,1661749,870,NSE_FO:BANKNIFTY24APR47600PE,18-04-2024 11:00,1,15,318.3,18-04-2024 12:15,0.0,15.0,305.7,189.0,3.96,78362.0,47.49,243362.0,-16.75
81,1661746,870,NSE_FO:BANKNIFTY24APR47600CE,18-04-2024 09:45,1,15,413.1,18-04-2024 11:00,0.0,15.0,390.95,332.25,5.36,78173.0,47.38,243173.0,-16.82
82,1661128,870,NSE_FO:BANKNIFTY2441647500CE,16-04-2024 14:45,1,15,7.45,16-04-2024 15:10,0.0,15.0,3.0,66.75,59.73,77840.75,47.18,242840.75,-16.93
83,1661126,870,NSE_FO:BANKNIFTY2441647400PE,16-04-2024 12:45,1,15,49.95,16-04-2024 14:45,0.0,15.0,9.35,609.0,81.28,77774.0,47.14,242774.0,-16.95
84,1661125,870,NSE_FO:BANKNIFTY2441647500CE,16-04-2024 11:30,1,15,54.75,16-04-2024 12:45,0.0,15.0,29.3,381.75,46.48,77165.0,46.77,242165.0,-17.16
85,1661124,870,NSE_FO:BANKNIFTY2441647400PE,16-04-2024 09:45,1,15,97.05,16-04-2024 11:30,0.0,15.0,36.95,901.5,61.93,76783.25,46.54,241783.25,-17.29
86,1661123,870,NSE_FO:BANKNIFTY2441647400CE,16-04-2024 09:30,1,15,103.3,16-04-2024 09:45,0.0,15.0,106.4,-46.5,-3.0,75881.75,45.99,240881.75,-17.6
87,1660696,870,NSE_FO:BANKNIFTY2441648000CE,15-04-2024 11:30,1,15,268.1,15-04-2024 13:45,0.0,15.0,178.87,1338.45,33.28,75928.25,46.02,240928.25,-17.58
88,1660694,870,NSE_FO:BANKNIFTY2441648000PE,15-04-2024 10:00,1,15,193.25,15-04-2024 11:30,0.0,15.0,149.15,661.5,22.82,74589.8,45.21,239589.8,-18.04
89,1660283,870,NSE_FO:BANKNIFTY2441648600PE,12-04-2024 15:00,1,15,214.4,12-04-2024 15:10,0.0,15.0,214.4,0.0,0.0,73928.3,44.81,238928.3,-18.27
90,1660281,870,NSE_FO:BANKNIFTY2441648600CE,12-04-2024 14:45,1,15,281.95,12-04-2024 15:00,0.0,15.0,282.9,-14.25,-0.34,73928.3,44.81,238928.3,-18.27
91,1660278,870,NSE_FO:BANKNIFTY2441648600PE,12-04-2024 14:00,1,15,194.05,12-04-2024 14:45,0.0,15.0,208.25,-213.0,-7.32,73942.55,44.81,238942.55,-18.26
92,1660276,870,NSE_FO:BANKNIFTY2441648600CE,12-04-2024 13:45,1,15,288.4,12-04-2024 14:00,0.0,15.0,317.35,-434.25,-10.04,74155.55,44.94,239155.55,-18.19
93,1660274,870,NSE_FO:BANKNIFTY2441648600PE,12-04-2024 13:30,1,15,208.7,12-04-2024 13:45,0.0,15.0,222.8,-211.5,-6.76,74589.8,45.21,239589.8,-18.04
94,1660273,870,NSE_FO:BANKNIFTY2441648700CE,12-04-2024 12:30,1,15,261.25,12-04-2024 13:30,0.0,15.0,248.5,191.25,4.88,74801.3,45.33,239801.3,-17.97
95,1660270,870,NSE_FO:BANKNIFTY2441648700PE,12-04-2024 10:45,1,15,266.0,12-04-2024 12:30,0.0,15.0,241.0,375.0,9.4,74610.05,45.22,239610.05,-18.04
96,1659663,870,NSE_FO:BANKNIFTY2441049000PE,10-04-2024 15:00,1,15,32.0,10-04-2024 15:10,0.0,15.0,32.0,0.0,0.0,74235.05,44.99,239235.05,-18.16
97,1659660,870,NSE_FO:BANKNIFTY2441048900CE,10-04-2024 14:15,1,15,45.35,10-04-2024 15:00,0.0,15.0,102.55,-858.0,-126.13,74235.05,44.99,239235.05,-18.16
98,1659658,870,NSE_FO:BANKNIFTY2441048900PE,10-04-2024 13:15,1,15,44.0,10-04-2024 14:15,0.0,15.0,31.2,192.0,29.09,75093.05,45.51,240093.05,-17.87
99,1659655,870,NSE_FO:BANKNIFTY2441048800CE,10-04-2024 13:00,1,15,101.2,10-04-2024 13:15,0.0,15.0,133.25,-480.75,-31.67,74901.05,45.39,239901.05,-17.94
100,1659654,870,NSE_FO:BANKNIFTY2441048900PE,10-04-2024 12:30,1,15,67.85,10-04-2024 13:00,0.0,15.0,81.05,-198.0,-19.45,75381.8,45.69,240381.8,-17.77
101,1659652,870,NSE_FO:BANKNIFTY2441048900CE,10-04-2024 10:30,1,15,87.9,10-04-2024 12:30,0.0,15.0,61.2,400.5,30.38,75579.8,45.81,240579.8,-17.7
102,1659649,870,NSE_FO:BANKNIFTY2441048900PE,10-04-2024 10:00,1,15,122.9,10-04-2024 10:30,0.0,15.0,104.3,279.0,15.13,75179.3,45.56,240179.3,-17.84
103,1659644,870,NSE_FO:BANKNIFTY2441048800CE,10-04-2024 09:30,1,15,182.6,10-04-2024 10:00,0.0,15.0,177.1,82.5,3.01,74900.3,45.39,239900.3,-17.94
104,1659193,870,NSE_FO:BANKNIFTY2441048700PE,09-04-2024 14:30,1,15,153.2,09-04-2024 15:10,0.0,15.0,146.0,108.0,4.7,74817.8,45.34,239817.8,-17.96
105,1659191,870,NSE_FO:BANKNIFTY2441048900CE,09-04-2024 12:45,1,15,168.4,09-04-2024 14:30,0.0,15.0,89.7,1180.5,46.73,74709.8,45.28,239709.8,-18.0
106,1659188,870,NSE_FO:BANKNIFTY2441048900PE,09-04-2024 12:00,1,15,153.7,09-04-2024 12:45,0.0,15.0,178.8,-376.5,-16.33,73529.3,44.56,238529.3,-18.41
107,1659185,870,NSE_FO:BANKNIFTY2441048900CE,09-04-2024 11:00,1,15,192.2,09-04-2024 12:00,0.0,15.0,210.8,-279.0,-9.68,73905.8,44.79,238905.8,-18.28
108,1659179,870,NSE_FO:BANKNIFTY2441048700PE,09-04-2024 10:00,1,15,141.8,09-04-2024 11:00,0.0,15.0,109.45,485.25,22.81,74184.8,44.96,239184.8,-18.18
109,1658821,870,NSE_FO:BANKNIFTY2441048500CE,08-04-2024 13:30,1,15,249.5,08-04-2024 13:45,0.0,15.0,272.48,-344.7,-9.21,73699.55,44.67,238699.55,-18.35
110,1658820,870,NSE_FO:BANKNIFTY2441048700PE,08-04-2024 12:45,1,15,233.25,08-04-2024 13:30,0.0,15.0,318.95,-1285.5,-36.74,74044.25,44.88,239044.25,-18.23
111,1658818,870,NSE_FO:BANKNIFTY2441048600CE,08-04-2024 12:00,1,15,234.2,08-04-2024 12:45,0.0,15.0,298.75,-968.25,-27.56,75329.75,45.65,240329.75,-17.79
112,1658815,870,NSE_FO:BANKNIFTY2441048500PE,08-04-2024 10:45,1,15,229.7,08-04-2024 12:00,0.0,15.0,193.95,536.25,15.56,76298.0,46.24,241298.0,-17.46
113,1658812,870,NSE_FO:BANKNIFTY2441048500CE,08-04-2024 09:30,1,15,276.45,08-04-2024 10:45,0.0,15.0,272.3,62.25,1.5,75761.75,45.92,240761.75,-17.64
114,1658453,870,NSE_FO:BANKNIFTY2441048400PE,05-04-2024 15:00,1,15,260.7,05-04-2024 15:10,0.0,15.0,300.93,-603.45,-15.43,75699.5,45.88,240699.5,-17.66
115,1658450,870,NSE_FO:BANKNIFTY2441048300CE,05-04-2024 14:30,1,15,299.4,05-04-2024 15:00,0.0,15.0,406.95,-1613.25,-35.92,76302.95,46.24,241302.95,-17.46
116,1658447,870,NSE_FO:BANKNIFTY2441048200PE,05-04-2024 13:30,1,15,286.55,05-04-2024 14:30,0.0,15.0,239.0,713.25,16.59,77916.2,47.22,242916.2,-16.9
117,1658444,870,NSE_FO:BANKNIFTY2441048200CE,05-04-2024 12:45,1,15,308.25,05-04-2024 13:30,0.0,15.0,313.9,-84.75,-1.83,77202.95,46.79,242202.95,-17.15
118,1658440,870,NSE_FO:BANKNIFTY2441048300PE,05-04-2024 12:15,1,15,347.6,05-04-2024 12:45,0.0,15.0,356.3,-130.5,-2.5,77287.7,46.84,242287.7,-17.12
119,1658436,870,NSE_FO:BANKNIFTY2441048200CE,05-04-2024 11:30,1,15,297.2,05-04-2024 12:15,0.0,15.0,324.5,-409.5,-9.19,77418.2,46.92,242418.2,-17.07
120,1658431,870,NSE_FO:BANKNIFTY2441048100PE,05-04-2024 10:30,1,15,319.55,05-04-2024 11:30,0.0,15.0,275.8,656.25,13.69,77827.7,47.17,242827.7,-16.93
121,1658429,870,NSE_FO:BANKNIFTY2441048100CE,05-04-2024 10:15,1,15,289.0,05-04-2024 10:30,0.0,15.0,324.2,-528.0,-12.18,77171.45,46.77,242171.45,-17.16
122,1657936,870,NSE_FO:BANKNIFTY2441048100PE,04-04-2024 14:45,1,15,348.2,04-04-2024 15:10,0.0,15.0,387.3,-586.5,-11.23,77699.45,47.09,242699.45,-16.98
123,1657933,870,NSE_FO:BANKNIFTY2441048100CE,04-04-2024 13:45,1,15,291.4,04-04-2024 14:45,0.0,15.0,300.6,-138.0,-3.16,78285.95,47.45,243285.95,-16.78
124,1657931,870,NSE_FO:BANKNIFTY2441048000PE,04-04-2024 12:45,1,15,315.0,04-04-2024 13:45,0.0,15.0,301.0,210.0,4.44,78423.95,47.53,243423.95,-16.73
125,1657930,870,NSE_FO:BANKNIFTY2441047800CE,04-04-2024 12:00,1,15,365.85,04-04-2024 12:45,0.0,15.0,455.65,-1347.0,-24.55,78213.95,47.4,243213.95,-16.8
126,1657928,870,NSE_FO:BANKNIFTY2441047800PE,04-04-2024 11:00,1,15,302.5,04-04-2024 12:00,0.0,15.0,293.45,135.75,2.99,79560.95,48.22,244560.95,-16.34
127,1657927,870,NSE_FO:BANKNIFTY2441047900CE,04-04-2024 09:45,1,15,350.95,04-04-2024 11:00,0.0,15.0,317.85,496.5,9.43,79425.2,48.14,244425.2,-16.39
128,1657407,870,NSE_FO:BANKNIFTY2440347500CE,03-04-2024 11:15,1,15,63.8,03-04-2024 12:15,0.0,15.0,137.38,-1103.7,-115.33,78928.7,47.84,243928.7,-16.56
129,1657405,870,NSE_FO:BANKNIFTY2440347500PE,03-04-2024 10:15,1,15,118.7,03-04-2024 11:15,0.0,15.0,86.35,485.25,27.25,80032.4,48.5,245032.4,-16.18
130,1657403,870,NSE_FO:BANKNIFTY2440347300CE,03-04-2024 09:30,1,15,106.25,03-04-2024 10:15,0.0,15.0,198.35,-1381.5,-86.68,79547.15,48.21,244547.15,-16.35
131,1656958,870,NSE_FO:BANKNIFTY2440347600PE,02-04-2024 14:30,1,15,160.65,02-04-2024 15:10,0.0,15.0,153.6,105.75,4.39,80928.65,49.05,245928.65,-15.87
132,1656957,870,NSE_FO:BANKNIFTY2440347600CE,02-04-2024 13:30,1,15,197.85,02-04-2024 14:30,0.0,15.0,145.75,781.5,26.33,80822.9,48.98,245822.9,-15.91
133,1656954,870,NSE_FO:BANKNIFTY2440347700PE,02-04-2024 12:45,1,15,155.0,02-04-2024 13:30,0.0,15.0,173.6,-279.0,-12.0,80041.4,48.51,245041.4,-16.18
134,1656952,870,NSE_FO:BANKNIFTY2440347600CE,02-04-2024 12:00,1,15,232.3,02-04-2024 12:45,0.0,15.0,244.8,-187.5,-5.38,80320.4,48.68,245320.4,-16.08
135,1656951,870,NSE_FO:BANKNIFTY2440347600PE,02-04-2024 11:45,1,15,124.8,02-04-2024 12:00,0.0,15.0,125.0,-3.0,-0.16,80507.9,48.79,245507.9,-16.02
136,1656949,870,NSE_FO:BANKNIFTY2440347600CE,02-04-2024 10:30,1,15,214.45,02-04-2024 11:45,0.0,15.0,234.4,-299.25,-9.3,80510.9,48.79,245510.9,-16.02
137,1656947,870,NSE_FO:BANKNIFTY2440347600PE,02-04-2024 10:00,1,15,190.2,02-04-2024 10:30,0.0,15.0,162.5,415.5,14.56,80810.15,48.98,245810.15,-15.91
138,1656943,870,NSE_FO:BANKNIFTY2440347500CE,02-04-2024 09:30,1,15,225.5,02-04-2024 10:00,0.0,15.0,253.85,-425.25,-12.57,80394.65,48.72,245394.65,-16.06
139,1656591,870,NSE_FO:BANKNIFTY2440347600PE,01-04-2024 15:00,1,15,228.2,01-04-2024 15:10,0.0,15.0,228.2,0.0,0.0,80819.9,48.98,245819.9,-15.91
140,1656589,870,NSE_FO:BANKNIFTY2440347500CE,01-04-2024 14:30,1,15,279.0,01-04-2024 15:00,0.0,15.0,287.8,-132.0,-3.15,80819.9,48.98,245819.9,-15.91
141,1656586,870,NSE_FO:BANKNIFTY2440347500PE,01-04-2024 13:30,1,15,193.35,01-04-2024 14:30,0.0,15.0,192.2,17.25,0.59,80951.9,49.06,245951.9,-15.87
142,1656584,870,NSE_FO:BANKNIFTY2440347600CE,01-04-2024 12:30,1,15,245.5,01-04-2024 13:30,0.0,15.0,231.7,207.0,5.62,80934.65,49.05,245934.65,-15.87
143,1656583,870,NSE_FO:BANKNIFTY2440347600PE,01-04-2024 11:30,1,15,244.5,01-04-2024 12:30,0.0,15.0,235.95,128.25,3.5,80727.65,48.93,245727.65,-15.94
144,1656579,870,NSE_FO:BANKNIFTY2440347600CE,01-04-2024 10:30,1,15,269.7,01-04-2024 11:30,0.0,15.0,250.35,290.25,7.17,80599.4,48.85,245599.4,-15.99
145,1656574,870,NSE_FO:BANKNIFTY2440347600PE,01-04-2024 09:30,1,15,292.35,01-04-2024 10:30,0.0,15.0,247.4,674.25,15.38,80309.15,48.67,245309.15,-16.09
146,1655543,870,NSE_FO:BANKNIFTY27MAR2446700PE,27-03-2024 15:00,1,15,7.15,27-03-2024 15:10,0.0,15.0,7.15,0.0,0.0,79634.9,48.26,244634.9,-16.32
147,1655541,870,NSE_FO:BANKNIFTY27MAR2446800CE,27-03-2024 13:45,1,15,36.7,27-03-2024 15:00,0.0,15.0,6.1,459.0,83.38,79634.9,48.26,244634.9,-16.32
148,1655540,870,NSE_FO:BANKNIFTY27MAR2446800PE,27-03-2024 13:00,1,15,60.75,27-03-2024 13:45,0.0,15.0,62.45,-25.5,-2.8,79175.9,47.99,244175.9,-16.47
149,1655539,870,NSE_FO:BANKNIFTY27MAR2446800CE,27-03-2024 12:30,1,15,37.45,27-03-2024 13:00,0.0,15.0,53.05,-234.0,-41.66,79201.4,48.0,244201.4,-16.46
150,1655537,870,NSE_FO:BANKNIFTY27MAR2446800PE,27-03-2024 12:00,1,15,86.0,27-03-2024 12:30,0.0,15.0,94.5,-127.5,-9.88,79435.4,48.14,244435.4,-16.38
151,1655535,870,NSE_FO:BANKNIFTY27MAR2446900CE,27-03-2024 10:30,1,15,99.0,27-03-2024 12:00,0.0,15.0,28.15,1062.75,71.57,79562.9,48.22,244562.9,-16.34
152,1655115,870,NSE_FO:BANKNIFTY27MAR2446600CE,26-03-2024 15:00,1,15,251.6,26-03-2024 15:10,0.0,15.0,251.6,0.0,0.0,78500.15,47.58,243500.15,-16.7
153,1655112,870,NSE_FO:BANKNIFTY27MAR2446600PE,26-03-2024 14:15,1,15,149.65,26-03-2024 15:00,0.0,15.0,143.55,91.5,4.08,78500.15,47.58,243500.15,-16.7
154,1655110,870,NSE_FO:BANKNIFTY27MAR2446700CE,26-03-2024 13:15,1,15,256.4,26-03-2024 14:15,0.0,15.0,204.7,775.5,20.16,78408.65,47.52,243408.65,-16.74
155,1655106,870,NSE_FO:BANKNIFTY27MAR2446700PE,26-03-2024 13:00,1,15,159.25,26-03-2024 13:15,0.0,15.0,167.8,-128.25,-5.37,77633.15,47.05,242633.15,-17.0
156,1655103,870,NSE_FO:BANKNIFTY27MAR2446700CE,26-03-2024 12:30,1,15,261.95,26-03-2024 13:00,0.0,15.0,270.2,-123.75,-3.15,77761.4,47.13,242761.4,-16.96
157,1655101,870,NSE_FO:BANKNIFTY27MAR2446700PE,26-03-2024 11:30,1,15,182.7,26-03-2024 12:30,0.0,15.0,171.4,169.5,6.19,77885.15,47.2,242885.15,-16.92
158,1655100,870,NSE_FO:BANKNIFTY27MAR2446600CE,26-03-2024 10:15,1,15,304.75,26-03-2024 11:30,0.0,15.0,327.95,-348.0,-7.61,77715.65,47.1,242715.65,-16.97
159,1655098,870,NSE_FO:BANKNIFTY27MAR2446700PE,26-03-2024 09:45,1,15,224.85,26-03-2024 10:15,0.0,15.0,235.0,-152.25,-4.51,78063.65,47.31,243063.65,-16.85
160,1654548,870,NSE_FO:BANKNIFTY27MAR2446600CE,22-03-2024 09:30,1,15,374.0,22-03-2024 09:45,0.0,15.0,507.33,-1999.95,-35.65,78215.9,47.4,243215.9,-16.8
161,1654115,870,NSE_FO:BANKNIFTY27MAR2446700PE,21-03-2024 15:00,1,15,314.25,21-03-2024 15:10,0.0,15.0,314.25,0.0,0.0,80215.85,48.62,245215.85,-16.12
162,1654112,870,NSE_FO:BANKNIFTY27MAR2446700CE,21-03-2024 14:00,1,15,416.85,21-03-2024 15:00,0.0,15.0,418.25,-21.0,-0.34,80215.85,48.62,245215.85,-16.12
163,1654109,870,NSE_FO:BANKNIFTY27MAR2446700PE,21-03-2024 12:45,1,15,325.65,21-03-2024 14:00,0.0,15.0,332.95,-109.5,-2.24,80236.85,48.63,245236.85,-16.11
164,1654106,870,NSE_FO:BANKNIFTY27MAR2446800CE,21-03-2024 12:00,1,15,436.3,21-03-2024 12:45,0.0,15.0,384.35,779.25,11.91,80346.35,48.69,245346.35,-16.07
165,1654102,870,NSE_FO:BANKNIFTY27MAR2446900PE,21-03-2024 11:30,1,15,366.55,21-03-2024 12:00,0.0,15.0,394.2,-414.75,-7.54,79567.1,48.22,244567.1,-16.34
166,1654097,870,NSE_FO:BANKNIFTY27MAR2446800CE,21-03-2024 10:30,1,15,465.05,21-03-2024 11:30,0.0,15.0,472.05,-105.0,-1.51,79981.85,48.47,244981.85,-16.2
167,1653435,870,NSE_FO:BANKNIFTY20MAR2446400CE,20-03-2024 12:30,1,15,64.0,20-03-2024 13:30,0.0,15.0,279.88,-3238.2,-337.31,80086.85,48.54,245086.85,-16.16
168,1653430,870,NSE_FO:BANKNIFTY20MAR2446100PE,20-03-2024 11:00,1,15,144.7,20-03-2024 12:30,0.0,15.0,19.3,1881.0,86.66,83325.05,50.5,248325.05,-15.05
169,1653428,870,NSE_FO:BANKNIFTY20MAR2446400CE,20-03-2024 10:00,1,15,87.8,20-03-2024 11:00,0.0,15.0,44.6,648.0,49.2,81444.05,49.36,246444.05,-15.7
170,1653423,870,NSE_FO:BANKNIFTY20MAR2446500PE,20-03-2024 09:45,1,15,132.95,20-03-2024 10:00,0.0,15.0,219.0,-1290.75,-64.72,80796.05,48.97,245796.05,-15.92
171,1652922,870,NSE_FO:BANKNIFTY20MAR2446400PE,19-03-2024 14:30,1,15,233.05,19-03-2024 15:10,0.0,15.0,200.25,492.0,14.07,82086.8,49.75,247086.8,-15.48
172,1652920,870,NSE_FO:BANKNIFTY20MAR2446400CE,19-03-2024 13:30,1,15,229.9,19-03-2024 14:30,0.0,15.0,170.4,892.5,25.88,81594.8,49.45,246594.8,-15.65
173,1652916,870,NSE_FO:BANKNIFTY20MAR2446400PE,19-03-2024 13:00,1,15,190.8,19-03-2024 13:30,0.0,15.0,204.95,-212.25,-7.42,80702.3,48.91,245702.3,-15.95
174,1652912,870,NSE_FO:BANKNIFTY20MAR2446400CE,19-03-2024 12:00,1,15,240.8,19-03-2024 13:00,0.0,15.0,256.5,-235.5,-6.52,80914.55,49.04,245914.55,-15.88
175,1652910,870,NSE_FO:BANKNIFTY20MAR2446500PE,19-03-2024 10:45,1,15,280.6,19-03-2024 12:00,0.0,15.0,272.25,125.25,2.98,81150.05,49.18,246150.05,-15.8
176,1652909,870,NSE_FO:BANKNIFTY20MAR2446400CE,19-03-2024 10:00,1,15,280.0,19-03-2024 10:45,0.0,15.0,268.9,166.5,3.96,81024.8,49.11,246024.8,-15.84
177,1652906,870,NSE_FO:BANKNIFTY20MAR2446600PE,19-03-2024 09:45,1,15,279.05,19-03-2024 10:00,0.0,15.0,364.0,-1274.25,-30.44,80858.3,49.01,245858.3,-15.9
178,1652436,870,NSE_FO:BANKNIFTY20MAR2446500PE,18-03-2024 11:00,1,15,349.05,18-03-2024 11:15,0.0,15.0,502.43,-2300.7,-43.94,82132.55,49.78,247132.55,-15.46
179,1652435,870,NSE_FO:BANKNIFTY20MAR2446500CE,18-03-2024 09:45,1,15,327.05,18-03-2024 11:00,0.0,15.0,307.0,300.75,6.13,84433.25,51.17,249433.25,-14.68
180,1651960,870,NSE_FO:BANKNIFTY20MAR2446600CE,15-03-2024 09:45,1,15,420.45,15-03-2024 10:45,0.0,15.0,287.12,1999.95,31.71,84132.5,50.99,249132.5,-14.78
181,1651388,870,NSE_FO:BANKNIFTY20MAR2446700PE,14-03-2024 09:45,1,15,420.9,14-03-2024 10:45,0.0,15.0,287.57,1999.95,31.68,82132.55,49.78,247132.55,-15.46
182,1650934,870,NSE_FO:BANKNIFTY13MAR2447000CE,13-03-2024 14:00,1,15,76.35,13-03-2024 15:00,0.0,15.0,10.37,989.7,86.42,80132.6,48.57,245132.6,-16.15
183,1650931,870,NSE_FO:BANKNIFTY13MAR2447100PE,13-03-2024 12:00,1,15,95.6,13-03-2024 14:00,0.0,15.0,104.25,-129.75,-9.05,79142.9,47.97,244142.9,-16.48
184,1650905,870,NSE_FO:BANKNIFTY13MAR2447300CE,13-03-2024 11:00,1,15,108.05,13-03-2024 12:00,0.0,15.0,46.5,923.25,56.96,79272.65,48.04,244272.65,-16.44
185,1650903,870,NSE_FO:BANKNIFTY13MAR2447300PE,13-03-2024 10:45,1,15,81.0,13-03-2024 11:00,0.0,15.0,92.15,-167.25,-13.77,78349.4,47.48,243349.4,-16.76
186,1650901,870,NSE_FO:BANKNIFTY13MAR2447300CE,13-03-2024 10:30,1,15,122.45,13-03-2024 10:45,0.0,15.0,127.55,-76.5,-4.16,78516.65,47.59,243516.65,-16.7
187,1650899,870,NSE_FO:BANKNIFTY13MAR2447300PE,13-03-2024 09:30,1,15,132.9,13-03-2024 10:30,0.0,15.0,102.2,460.5,23.1,78593.15,47.63,243593.15,-16.67
188,1650346,870,NSE_FO:BANKNIFTY13MAR2447800PE,12-03-2024 10:00,1,15,235.95,12-03-2024 10:45,0.0,15.0,369.28,-1999.95,-56.51,78132.65,47.35,243132.65,-16.83
189,1649885,870,NSE_FO:BANKNIFTY13MAR2447400PE,11-03-2024 14:45,1,15,314.5,11-03-2024 15:10,0.0,15.0,303.35,167.25,3.55,80132.6,48.57,245132.6,-16.15
190,1649882,870,NSE_FO:BANKNIFTY13MAR2447300CE,11-03-2024 14:15,1,15,284.5,11-03-2024 14:45,0.0,15.0,315.8,-469.5,-11.0,79965.35,48.46,244965.35,-16.2
191,1649879,870,NSE_FO:BANKNIFTY13MAR2447400PE,11-03-2024 12:45,1,15,322.7,11-03-2024 14:15,0.0,15.0,365.85,-647.25,-13.37,80434.85,48.75,245434.85,-16.04
192,1649874,870,NSE_FO:BANKNIFTY13MAR2447500CE,11-03-2024 11:45,1,15,313.8,11-03-2024 12:45,0.0,15.0,248.6,978.0,20.78,81082.1,49.14,246082.1,-15.82
193,1649872,870,NSE_FO:BANKNIFTY13MAR2447700PE,11-03-2024 10:30,1,15,335.1,11-03-2024 11:45,0.0,15.0,419.1,-1260.0,-25.07,80104.1,48.55,245104.1,-16.16
194,1649227,870,NSE_FO:BANKNIFTY13MAR2447900PE,07-03-2024 10:15,1,15,392.35,07-03-2024 11:00,0.0,15.0,463.93,-1073.7,-18.24,81364.1,49.31,246364.1,-15.73
